age,annual_income,spending_score,membership_years,purchase_frequency,last_purchase_amount
44,54982,13,0.2,9,46.62
28,146169,42,0.6,16,10.0
68,63499,49,3.0,8,117.06
67,67754,78,3.1,11,137.17
34,102097,56,4.5,17,26.23
68,65090,47,1.5,9,47.46
70,30681,8,3.8,15,10.0
31,17210,55,3.5,12,175.45
44,28198,88,9.9,6,127.95
35,25264,18,0.7,12,217.04
45,72808,35,2.4,12,325.01
68,79142,89,2.8,13,12.57
64,54466,81,15.0,11,158.48
64,22897,32,0.7,9,322.2
21,143194,24,2.2,9,10.0
24,38187,7,1.3,10,44.46
62,70409,13,2.2,7,35.3
52,50493,91,0.8,9,152.41
65,55558,69,0.1,8,10.0
26,68934,100,2.5,13,482.58
25,32285,90,1.2,11,47.7
69,107284,42,0.6,9,163.91
62,19001,31,1.2,13,50.79
34,26287,74,0.2,8,98.55
34,106452,26,9.0,9,10.0
66,69842,86,2.6,12,34.4
50,200000,76,5.1,15,151.01
49,51072,32,1.7,23,77.21
25,135979,91,7.0,15,10.0
36,16082,97,2.0,16,58.77
55,20991,52,2.6,11,20.44
20,83894,20,2.0,8,18.42
22,17253,40,4.0,12,10.0
30,43546,59,2.5,11,114.71
64,98747,77,1.0,9,207.6
63,66217,14,0.5,12,695.18
48,49348,44,2.8,11,10.0
33,37441,86,2.0,10,137.12
67,55344,82,0.3,17,148.38
49,69310,48,1.5,15,27.2
39,32973,93,2.2,12,18.15
46,61269,43,5.3,10,14.84
39,93625,16,0.2,14,29.0
60,42895,35,1.3,13,69.63
20,51065,53,5.2,13,279.26
27,65530,34,3.1,7,205.7
59,68240,3,1.0,11,10.0
38,83039,68,5.6,10,21.19
33,26672,5,2.0,14,259.71
29,35690,10,2.1,16,22.71
19,36492,52,11.3,13,50.99
58,28499,29,8.8,12,10.0
41,16663,96,1.3,9,217.81
52,15000,31,0.5,8,10.0
47,100435,66,1.2,10,10.0
47,19296,76,0.1,11,192.67
64,125480,91,0.1,14,546.8
52,76392,69,1.5,13,38.52
36,38429,37,8.5,15,51.61
67,70958,27,6.2,14,162.38
25,63264,87,2.1,9,77.27
43,25309,33,2.5,11,34.89
66,48582,68,0.0,19,30.49
57,27230,59,0.7,10,10.0
24,72582,64,0.1,12,72.21
47,31916,85,4.2,7,48.9
24,46259,88,0.5,12,32.28
20,45076,44,6.1,10,16.41
18,52730,95,3.1,11,18.53
53,132924,88,0.8,13,114.67
42,42422,49,0.5,19,157.28
54,101799,53,3.0,12,36.87
18,65381,74,6.9,16,32.49
32,114810,49,3.8,9,19.6
54,40012,66,1.3,13,168.04
30,74435,95,2.7,20,56.67
57,47308,63,1.1,12,84.9
25,15000,25,15.0,5,83.95
22,25491,4,4.1,10,37.74
26,69523,51,2.9,9,13.48
18,66820,11,1.7,10,16.52
53,22539,17,2.9,13,211.34
52,55950,66,1.3,14,22.86
19,66300,70,0.1,10,33.37
57,48011,73,1.5,9,14.0
40,75909,69,8.0,17,12.69
26,69949,84,3.0,6,21.69
51,47997,29,0.3,8,414.09
63,36080,85,6.5,11,120.26
31,91631,73,0.9,10,29.02
21,64724,92,0.8,11,200.23
47,21399,72,1.1,18,45.48
48,55968,95,2.6,9,277.33
55,24572,20,2.4,16,775.94
28,27481,27,2.0,9,187.5
52,33151,8,3.8,10,61.16
25,50358,85,1.1,10,126.36
20,61370,61,4.6,16,55.59
31,38354,28,0.6,10,10.0
30,39375,87,4.6,13,24.89
62,36244,70,3.3,10,17.43
49,91904,3,3.4,11,24.24
51,15000,69,2.0,8,469.85
62,40732,73,3.3,11,209.89
36,123870,7,0.2,7,92.67
55,66858,60,5.7,11,144.72
33,104831,4,0.2,14,10.0
19,15000,5,0.5,19,130.82
57,23263,11,2.6,12,168.6
34,66731,15,4.0,11,10.0
51,124290,64,0.2,13,136.77
59,24717,98,7.6,11,10.0
33,38845,13,10.9,6,10.0
55,62372,7,2.8,13,268.16
19,20506,6,2.0,11,16.31
19,67037,56,4.1,6,23.12
43,15000,64,1.2,17,179.02
30,65863,50,2.0,16,37.85
64,26982,30,7.4,12,43.98
48,37475,22,9.3,14,42.84
51,72484,25,7.9,11,82.86
56,64109,28,0.9,12,41.61
20,48786,84,0.8,13,62.61
25,87677,39,1.1,8,29.84
40,17674,67,1.7,15,83.28
31,55417,5,1.1,8,79.57
44,30512,65,1.4,13,532.44
46,85035,15,2.9,18,34.55
56,74031,90,4.3,14,43.77
70,75660,67,4.0,11,72.72
56,131561,40,5.1,9,173.7
18,96356,98,0.1,8,14.73
34,44602,69,0.1,12,61.82
58,48983,95,4.7,9,10.0
47,70302,77,2.3,9,39.42
70,53194,43,2.6,12,197.8
30,74839,1,0.2,20,22.84
38,15000,22,0.9,8,67.51
36,151521,62,3.1,9,28.94
70,50849,79,5.9,10,19.47
36,18518,26,7.5,14,175.17
42,28331,18,2.1,14,15.58
39,15000,48,2.4,7,77.6
48,25485,9,5.4,8,79.05
34,45010,1,2.3,12,19.65
40,121640,9,2.2,15,65.81
49,62718,23,7.1,5,17.78
27,56371,45,4.7,13,102.12
27,24808,2,7.2,12,11.27
53,29890,14,0.7,11,36.32
25,31314,38,2.2,19,40.31
69,32090,40,5.5,5,207.59
37,39698,63,0.4,16,64.59
49,41539,82,4.7,16,171.75
67,39996,16,0.6,8,106.23
31,32767,93,5.0,13,105.42
67,53158,75,2.8,13,36.66
45,40593,6,0.6,13,185.88
63,18819,3,1.9,8,35.61
69,50042,14,3.4,16,10.0
70,45704,66,3.0,13,42.19
41,19000,96,1.7,11,94.08
32,34379,95,6.9,13,10.0
39,70139,75,2.2,13,18.88
47,24788,86,2.1,13,12.47
21,23264,67,0.2,14,140.34
30,40338,31,7.7,13,406.44
40,71236,33,0.6,10,42.45
25,145247,88,2.3,12,103.32
35,72791,1,4.9,6,100.15
29,93985,44,0.7,16,352.33
48,60356,15,2.2,14,24.95
31,32497,37,0.8,6,41.94
51,72477,27,4.3,9,36.27
35,46566,48,2.5,13,59.77
51,61464,27,5.8,12,1102.33
28,27788,12,6.7,9,56.65
58,64852,67,3.1,8,19.58
29,45601,30,3.9,11,13.66
66,56317,96,2.4,12,245.47
32,46581,87,1.5,15,19.47
48,41509,66,3.1,15,121.06
66,65566,7,7.2,13,24.15
46,38420,34,1.6,17,11.94
43,18897,32,1.1,13,112.87
35,15924,39,1.5,11,25.61
49,54756,96,1.7,15,90.97
39,37483,43,0.2,16,99.4
55,17370,43,2.1,13,105.16
34,52256,78,2.0,16,39.58
40,46336,3,2.7,15,124.39
41,36323,46,1.4,16,18.05
67,56845,32,2.8,15,10.0
25,107910,43,6.3,13,127.52
58,105953,100,9.3,13,66.6
23,53437,81,2.6,9,26.26
22,46591,3,0.1,7,10.0
61,53886,74,10.4,17,10.0
46,59006,63,3.7,12,58.1
45,41731,40,1.2,9,394.86
28,54432,18,0.5,6,46.23
18,19069,67,0.5,15,35.39
60,51472,62,0.6,12,53.02
36,65256,10,0.1,20,746.24
26,36537,52,7.0,12,134.6
44,46291,73,2.3,11,17.81
51,25162,46,3.6,14,56.47
61,23151,55,5.3,12,81.36
21,55630,46,4.7,11,15.37
53,31642,75,6.4,10,135.77
35,16880,60,10.3,7,20.46
32,25158,97,1.7,12,10.0
68,27451,100,9.0,9,59.82
30,78022,26,3.9,16,49.47
36,54582,27,0.2,9,54.53
66,29057,38,3.4,16,21.81
23,34452,22,3.5,14,25.79
65,107715,26,7.1,14,211.48
29,85962,86,1.4,4,92.69
68,25063,69,2.6,7,17.32
54,98529,35,0.0,10,10.0
34,46705,66,1.2,12,18.22
40,79202,99,0.2,14,65.94
43,44445,73,2.2,10,25.58
46,99857,51,5.1,15,23.3
50,24446,18,0.7,8,26.92
44,42054,43,2.2,10,50.04
42,101709,12,0.7,8,139.99
27,15000,3,0.4,11,54.57
64,47684,82,2.1,8,58.81
40,38710,7,0.2,13,41.69
38,73924,97,2.7,8,29.99
38,93148,6,0.1,13,159.67
60,75975,82,0.3,9,133.07
30,56647,45,2.4,9,635.45
54,50228,86,2.7,12,113.6
50,39909,39,0.1,15,30.02
41,55602,51,2.6,17,18.44
61,117688,9,5.5,10,171.32
28,29782,99,3.8,10,20.53
34,38512,23,0.4,13,144.27
21,46849,12,2.7,18,21.94
64,89371,88,3.3,10,83.01
42,56048,62,0.1,13,15.31
47,88440,73,5.8,13,139.19
26,91168,77,7.1,11,12.42
38,69928,40,5.7,10,75.76
37,25889,54,5.2,14,43.06
36,132807,81,4.1,13,61.69
36,114396,7,3.0,11,33.95
29,50925,17,3.4,15,33.01
54,21395,50,4.9,17,65.74
59,19219,24,3.3,14,16.4
34,57101,2,1.2,10,16.29
54,32175,99,1.4,10,35.51
65,17495,92,6.8,11,33.89
56,19003,83,0.1,9,16.34
45,36975,33,3.6,10,165.51
58,55102,21,9.3,7,36.55
52,113940,74,3.7,15,41.6
64,65547,53,15.0,8,11.1
65,38993,46,3.5,14,655.87
35,61572,45,0.1,10,1004.74
31,58357,9,5.3,12,21.4
52,76399,6,1.0,10,237.77
61,47859,51,1.8,14,48.9
58,91282,35,1.1,18,374.1
24,80392,82,0.9,9,81.73
58,51514,53,1.7,13,61.54
30,45636,19,1.4,10,10.0
35,85122,69,3.0,10,19.02
54,31949,25,5.0,14,55.96
30,19851,11,1.1,11,69.3
53,19783,74,0.7,10,12.71
48,30399,17,3.3,9,22.77
19,72823,36,3.3,12,106.07
33,38037,90,6.9,11,10.38
26,55420,95,0.0,17,64.1
26,36418,96,5.8,13,241.18
55,36592,21,2.2,14,86.71
28,26495,18,2.9,12,81.66
39,46391,60,0.3,11,10.0
50,44130,18,1.7,11,20.36
53,62793,1,0.8,15,642.29
62,58256,14,0.9,18,26.6
40,43552,8,2.1,17,248.98
62,19857,66,5.0,11,26.23
62,93185,51,4.1,13,39.12
51,46582,79,2.7,14,101.36
26,51420,60,2.3,9,61.61
41,128065,34,1.7,9,86.3
25,84536,36,10.8,11,20.45
24,64078,62,2.5,12,13.96
53,48953,1,0.9,14,18.86
35,48679,85,0.8,11,28.82
20,56617,42,2.8,10,41.47
45,62576,1,2.2,11,189.56
23,136877,96,0.0,9,60.63
61,200000,84,5.3,11,97.66
61,58346,54,3.7,12,64.71
38,15000,47,3.3,12,14.32
45,27693,100,0.2,18,55.74
57,145349,39,1.3,8,63.88
18,75447,30,8.2,13,135.9
53,63299,7,6.0,14,15.15
38,44351,22,1.0,12,10.0
60,24018,50,0.5,12,67.46
52,134144,45,1.8,7,83.48
30,29913,74,1.3,14,44.02
66,75931,72,3.4,12,56.47
27,22461,91,10.2,13,156.73
70,43078,10,1.4,7,31.48
61,88945,14,0.2,13,39.08
64,42200,46,6.8,12,60.03
70,39298,75,0.1,13,12.63
27,49334,6,9.2,17,45.5
63,21991,21,3.3,7,50.58
30,19643,62,8.5,14,389.34
54,75247,97,0.7,10,38.18
55,38050,19,0.1,8,69.41
41,74898,88,2.0,13,164.41
19,95885,82,1.8,6,19.99
39,100627,99,1.2,12,284.54
34,18534,62,9.5,9,453.34
53,32250,83,5.2,7,52.74
31,67680,53,3.3,14,28.58
27,68309,24,0.5,9,384.73
52,189030,56,4.0,8,141.85
42,28436,62,3.9,10,60.24
20,98804,34,1.7,12,302.54
64,61289,22,7.8,12,266.45
55,18322,68,0.5,10,36.47
34,35288,57,0.9,6,73.59
29,57383,10,0.2,13,109.09
69,17630,66,4.8,13,56.51
41,15000,8,2.9,9,10.29
46,17038,97,1.1,15,17.71
60,57267,38,0.5,9,10.7
42,36651,62,0.1,15,98.64
53,33793,28,0.5,10,13.18
43,34496,10,1.8,14,68.78
55,20858,45,0.9,12,491.9
18,37277,65,0.9,12,302.88
37,16444,98,6.3,12,10.0
45,99965,67,2.2,11,11.77
33,135320,9,3.9,15,21.5
64,15000,5,0.1,7,13.43
34,36994,10,1.4,10,10.0
57,38468,12,2.0,13,53.89
45,44148,82,0.6,8,127.25
29,89403,58,0.4,15,171.54
44,37059,21,6.1,13,30.9
70,46492,21,8.4,10,39.4
59,200000,65,0.2,11,83.66
64,45854,3,1.3,11,47.93
47,141455,69,9.5,11,144.42
58,66250,89,0.3,13,91.51
51,35163,64,3.1,15,34.76
54,31810,49,10.8,12,10.0
23,48807,72,11.5,13,329.92
24,24937,17,1.9,7,23.97
49,29192,73,0.5,11,83.85
49,38031,32,0.7,16,10.0
70,58454,70,6.6,8,53.86
42,146619,21,7.3,17,61.58
50,36644,7,2.8,10,65.26
24,64660,7,4.4,11,2000.0
69,18458,27,4.0,8,25.6
29,92611,8,3.3,20,146.17
33,17448,73,5.3,8,102.3
33,79144,28,3.5,16,24.18
60,46697,79,2.3,16,143.57
70,45597,66,0.8,13,44.83
53,40939,71,4.1,11,156.07
30,22454,47,1.9,10,574.3
24,23179,82,1.0,8,65.43
53,80976,86,4.9,10,38.96
64,49373,10,3.6,15,192.84
68,40760,33,8.3,7,291.78
26,63961,7,0.5,16,18.92
49,52093,3,3.1,11,31.7
28,30462,14,0.8,9,122.79
25,200000,44,7.0,9,46.6
50,76454,46,0.3,16,17.37
40,52904,61,3.2,16,104.46
42,36020,36,4.7,11,122.22
25,86825,13,1.3,16,36.55
62,30560,16,9.2,12,58.77
39,29054,80,5.7,17,27.33
21,135400,5,1.0,11,14.67
57,49931,89,0.0,10,30.07
20,31007,38,1.1,6,59.66
46,49188,50,1.0,19,10.0
58,81643,38,6.6,14,32.82
46,71164,56,10.2,10,60.67
51,87952,63,0.2,10,228.97
51,23161,48,1.9,10,37.52
45,86637,90,2.4,13,12.24
30,44027,59,0.3,9,42.45
32,51712,77,1.4,7,27.66
40,101285,44,1.1,13,105.91
61,74729,90,2.3,12,36.4
43,60514,55,3.2,5,10.0
21,15000,55,3.6,12,2000.0
43,47700,1,0.4,13,64.77
57,30613,8,5.0,13,60.77
26,75103,4,3.4,12,10.0
22,88838,85,6.6,10,10.0
49,40895,86,1.8,17,48.89
37,32852,53,6.7,10,81.73
67,124714,58,6.0,8,126.79
28,34136,37,1.7,7,72.6
32,23939,49,1.4,10,13.16
49,29744,67,8.1,11,10.0
45,35136,19,3.8,10,48.41
39,29236,1,7.9,7,28.77
58,81408,29,4.8,5,12.0
34,15000,87,2.8,9,147.48
43,28867,33,0.4,11,10.0
61,47643,52,1.0,12,114.48
24,55611,41,10.4,7,10.05
59,135279,23,1.2,13,64.13
43,123889,5,0.3,12,167.46
42,18761,71,3.7,12,36.4
27,15602,57,4.0,12,414.84
62,49760,6,1.0,15,545.37
36,32731,49,1.1,13,72.57
28,23975,22,1.9,11,104.55
30,49497,77,0.1,3,194.97
70,56298,76,4.7,9,104.93
25,29632,4,1.1,17,92.27
57,33709,72,5.8,9,29.11
21,31032,64,4.9,4,10.0
64,38296,37,3.2,15,10.3
48,67837,31,1.2,12,952.26
45,25674,37,2.2,12,80.39
28,33375,45,1.8,9,40.66
60,38577,90,1.2,13,248.64
18,48822,8,5.7,9,22.21
66,57848,40,2.0,16,109.92
64,166934,97,5.4,8,59.9
69,69097,93,0.3,16,94.82
55,70091,5,0.5,14,36.46
41,41774,28,11.4,11,17.16
64,27230,81,2.7,13,20.34
48,35705,87,2.1,11,21.31
58,32009,9,2.2,10,54.4
63,62027,2,0.7,10,10.0
67,18200,63,3.8,9,12.22
43,69948,96,0.3,16,64.24
66,45690,51,2.6,12,46.84
67,76115,31,2.5,13,68.6
22,31750,7,7.4,13,51.73
37,28543,30,2.2,11,1121.86
69,38407,58,0.4,14,63.57
58,37858,3,2.6,13,34.64
28,79523,51,0.3,9,61.64
50,79069,56,0.7,17,185.67
67,153739,73,0.1,14,51.44
55,36413,10,2.2,11,124.17
44,15000,61,0.3,14,87.82
51,38343,50,1.9,8,38.53
32,56296,47,8.1,16,62.37
49,75261,90,3.8,10,371.93
38,58815,1,0.2,6,73.09
63,36396,94,0.8,7,16.72
22,137104,57,3.4,13,37.21
23,26364,38,6.8,14,10.0
55,41573,62,0.1,9,64.38
39,25643,79,5.0,9,263.61
35,49599,89,2.5,14,10.92
31,127185,70,2.4,10,65.34
27,45046,82,9.5,7,178.13
63,45212,65,4.1,7,202.22
30,17719,62,5.7,17,253.6
48,41266,56,1.3,13,10.0
47,97762,67,2.4,11,100.07
20,42186,17,2.9,9,10.0
47,40510,8,1.2,14,16.48
23,95170,60,2.5,12,146.25
46,40613,40,0.8,10,66.0
25,106428,81,0.5,9,130.53
61,22679,89,1.4,10,17.9
62,73622,62,4.0,7,320.0
60,131636,41,7.4,11,124.71
61,89743,12,1.8,11,158.72
50,15988,93,3.1,5,14.94
34,33423,89,0.3,12,222.67
65,42396,100,7.0,9,37.36
28,89856,54,2.5,6,26.22
30,22049,89,4.5,13,115.65
67,26599,93,4.7,10,109.93
28,18711,11,0.9,9,19.76
48,29867,60,2.3,12,643.91
45,23133,68,9.7,8,481.65
61,127866,78,0.3,9,112.85
23,33242,46,3.4,14,91.51
58,74202,38,9.8,13,81.1
33,49552,61,1.1,11,10.0
21,49137,17,5.9,11,62.51
52,34376,66,8.1,15,61.53
65,77809,72,4.1,3,27.35
43,53777,36,0.8,11,37.67
29,51950,74,1.2,9,10.0
28,34335,7,0.1,14,14.63
54,37878,100,5.3,14,165.04
42,69797,16,5.7,14,435.91
35,56276,14,3.0,12,17.6
36,52790,80,1.3,8,67.99
40,31181,25,0.2,14,203.99
55,157387,4,4.2,12,29.25
35,36760,29,3.9,9,122.92
43,48139,56,7.3,9,52.43
23,43817,6,3.9,12,227.8
21,158391,1,5.3,5,11.72
61,41171,39,4.1,13,14.51
68,38971,1,3.0,13,76.36
46,52627,63,1.7,8,61.28
51,32334,57,7.0,10,51.03
34,52415,67,3.2,12,108.96
60,200000,65,1.5,15,17.87
60,58677,65,0.3,12,10.56
70,57408,21,1.0,12,29.96
33,31864,30,2.4,12,34.26
19,136697,96,1.0,15,38.84
51,156908,33,0.8,13,250.35
25,81765,48,2.2,12,137.62
30,72569,22,0.6,16,103.53
59,42580,94,4.8,13,71.26
25,61994,54,2.0,16,32.43
47,29700,4,2.6,9,19.59
49,24942,87,0.5,14,12.98
53,20082,55,1.2,10,23.73
64,62718,44,1.6,11,51.86
47,21439,89,5.0,15,13.65
18,36323,12,4.4,14,66.92
60,47252,81,0.8,10,43.24
56,89069,79,2.9,17,33.89
34,34650,74,0.8,10,220.05
37,95603,99,13.3,9,10.0
41,86119,52,9.1,8,34.45
67,25776,93,2.5,9,10.0
39,96152,76,3.6,11,72.7
46,41350,65,4.8,15,136.27
39,36338,65,3.8,16,10.79
61,41456,10,3.6,14,12.58
26,48917,18,9.6,17,10.0
54,38214,47,2.7,11,58.93
27,29619,66,3.0,7,36.27
53,31233,49,5.7,13,39.08
54,53282,72,3.3,12,35.11
45,44521,22,4.0,20,16.97
45,67264,86,0.8,5,212.35
59,50585,26,1.4,13,75.7
60,51339,90,0.5,8,13.18
38,69960,9,2.1,10,23.56
41,114846,21,1.8,10,19.17
59,117643,95,15.0,7,295.04
57,109561,63,2.8,15,128.18
19,82641,6,4.6,9,46.91
25,171312,14,1.2,10,423.55
65,63748,33,5.3,11,311.83
44,59595,71,2.9,13,41.39
39,188405,24,3.6,12,33.36
54,15000,73,1.0,13,35.35
44,43116,75,2.4,10,17.4
46,103932,87,3.0,9,437.37
20,88270,51,2.7,10,16.32
61,200000,2,7.4,11,154.77
30,52286,15,6.9,6,125.04
62,37854,35,10.6,13,37.87
27,40164,36,3.3,11,479.17
53,59328,92,10.7,10,10.0
26,129701,39,5.4,17,49.62
44,130677,4,0.9,15,30.36
51,47400,64,1.7,10,172.9
68,57056,74,0.8,10,83.45
18,33963,6,0.0,11,10.0
49,36158,57,0.6,9,241.62
42,91835,30,0.0,5,97.76
46,128197,99,3.8,11,15.76
24,32261,74,1.7,11,35.89
66,56713,96,1.1,12,11.47
20,42368,67,4.3,11,44.48
37,82316,90,5.4,7,65.38
37,38827,15,11.1,10,36.54
70,15430,17,3.1,18,31.8
47,89519,91,1.9,9,10.0
52,40860,18,1.1,8,81.83
52,43492,19,0.8,16,10.0
66,63662,76,0.7,7,56.67
56,60578,88,1.6,13,10.0
44,64451,69,14.4,13,58.01
43,18437,24,0.0,12,54.2
31,68444,91,0.7,18,88.59
34,15592,48,0.6,14,153.66
35,77787,30,3.8,9,191.93
62,95896,15,1.3,16,10.0
69,21566,47,1.8,17,50.91
46,59698,44,0.5,11,609.8
37,92439,98,1.6,11,62.99
70,37443,27,0.3,12,20.13
44,73436,84,2.3,12,49.62
35,15000,64,0.3,15,34.45
21,94742,41,4.7,16,13.31
18,49910,96,2.5,6,154.92
67,41994,68,3.9,13,110.08
18,88470,5,1.6,8,11.01
43,138354,53,1.4,13,48.82
62,65606,8,0.3,15,27.67
37,128698,22,2.2,10,10.0
69,19303,7,2.2,14,10.0
40,73098,22,1.9,7,11.95
27,45288,46,4.0,14,50.9
28,30548,30,5.4,14,31.51
58,15410,16,4.2,11,17.27
58,70761,79,0.5,16,34.12
22,82882,5,2.9,18,133.89
18,109668,67,0.3,18,83.77
34,99299,23,3.6,15,181.68
39,30852,61,1.4,9,41.51
51,106342,74,0.4,19,373.56
62,113301,5,5.9,14,82.91
58,41940,23,2.9,13,30.37
46,49864,79,1.3,15,61.04
21,27987,82,0.1,7,12.21
22,119196,25,2.3,11,37.81
28,19789,8,7.7,10,91.47
68,67574,95,2.7,12,113.75
38,34265,21,10.7,7,33.37
52,25217,2,0.4,13,1451.96
29,15917,22,2.5,14,44.4
43,43077,72,4.8,18,10.0
68,22954,87,2.2,15,234.14
36,50708,96,0.3,17,113.13
62,141719,72,2.6,17,72.1
24,55254,68,2.8,14,31.25
64,162489,64,3.9,15,87.53
24,27190,94,4.3,10,381.01
43,22729,19,4.4,16,69.54
57,26470,87,3.3,20,10.0
22,47142,82,0.7,11,10.0
38,200000,53,1.6,16,86.61
31,18083,93,4.5,10,16.72
21,71096,87,9.2,8,48.44
40,32209,97,0.2,11,20.68
59,42861,52,2.3,10,18.97
37,23044,47,1.1,12,21.79
32,83073,82,0.8,14,24.29
67,47745,54,2.1,9,138.58
69,94133,44,2.8,11,108.68
62,54455,97,0.0,9,12.81
46,15383,7,4.5,16,15.09
25,94648,92,5.1,14,86.05
58,15000,1,10.1,12,193.06
65,15963,63,0.6,6,189.53
36,28273,98,2.7,12,16.39
65,28500,39,1.7,6,178.96
56,113279,19,1.2,11,10.0
63,44236,31,2.5,7,42.8
45,103614,77,4.6,9,97.95
63,34865,24,0.1,10,10.0
44,59313,69,10.5,14,672.79
21,65148,87,5.0,10,268.28
32,74431,83,4.2,9,118.68
52,37087,65,4.3,9,17.15
54,39076,33,1.5,14,50.31
18,40991,59,4.2,11,140.96
20,18188,33,1.5,10,14.19
64,46614,32,6.9,8,43.97
41,38940,59,0.6,8,162.79
44,69427,92,1.0,15,10.0
57,51781,41,2.4,17,81.36
53,109297,12,1.2,12,10.0
51,51126,73,1.7,7,17.59
46,34985,11,2.0,9,29.8
41,50747,97,5.8,13,101.12
41,75697,19,2.2,15,23.55
59,16917,54,1.4,16,63.48
21,31915,57,0.9,8,23.93
20,32321,42,1.6,9,28.88
51,62729,98,2.2,10,244.89
66,67263,71,4.1,14,13.73
40,52090,31,0.4,14,135.77
70,15000,52,0.8,15,54.53
69,18194,2,1.4,13,27.37
40,42473,83,1.3,12,12.67
62,36283,38,1.5,15,13.8
22,49179,32,4.7,11,22.5
48,36988,10,1.2,18,45.6
70,122882,8,2.1,8,112.64
58,15000,90,2.9,16,38.08
23,58781,94,0.8,17,41.27
54,80563,75,3.8,8,49.36
27,74676,20,2.4,19,96.75
57,78618,20,1.8,5,118.36
24,85705,9,5.0,10,10.34
56,34119,72,0.8,9,38.92
55,25313,15,6.4,5,238.15
38,15000,98,2.5,13,11.25
37,39436,88,2.8,10,59.69
20,30744,97,6.2,7,44.48
68,98416,63,5.1,11,27.66
39,41252,91,2.8,10,368.32
64,26416,21,4.2,7,57.07
21,24025,5,1.7,9,334.75
45,161666,35,2.4,9,54.97
29,48375,85,0.2,16,94.85
55,30671,68,0.3,8,27.31
68,52808,48,5.3,13,27.68
53,152990,80,0.2,12,89.23
64,38800,95,0.6,12,91.22
58,74028,90,4.8,8,111.9
22,99895,62,0.0,15,85.8
30,15758,35,1.0,11,10.98
40,33421,70,2.6,13,20.75
67,92656,97,2.7,21,151.4
47,32222,21,4.5,13,10.0
54,62866,80,2.1,16,77.57
42,31098,39,2.1,14,47.74
65,37521,34,3.9,11,151.34
44,34876,15,2.1,11,90.01
68,71826,6,2.8,14,24.61
31,55323,66,6.8,20,23.31
65,52016,88,1.5,11,29.16
64,200000,56,1.5,15,109.52
53,139221,49,0.0,9,10.0
56,15000,92,2.9,10,65.95
33,37569,1,0.1,13,18.92
39,200000,65,2.1,22,68.65
38,34726,28,4.9,3,82.55
38,171553,100,2.4,12,10.0
25,37956,20,0.9,12,41.59
66,42599,48,4.6,10,65.8
33,82301,72,0.9,8,60.68
48,46438,65,4.0,16,47.15
59,65958,90,2.8,13,12.62
27,126117,51,0.6,13,15.14
49,77286,43,7.1,14,10.45
51,53365,49,0.7,16,106.15
26,133801,25,13.7,7,47.53
34,82951,74,0.0,7,51.31
28,31567,76,0.9,11,10.0
49,160820,41,0.7,12,52.44
27,72071,71,0.0,13,116.79
39,43122,64,4.0,11,10.0
34,15000,61,3.5,15,28.72
21,21449,12,4.7,12,10.0
65,135955,81,0.9,15,32.97
69,139218,69,1.8,17,18.52
64,51594,14,3.2,15,86.24
42,16947,34,1.7,9,66.89
38,25535,48,3.6,14,257.19
54,18503,61,3.0,10,51.17
55,18104,81,0.4,7,81.96
66,165393,35,4.6,15,27.96
18,168712,65,3.8,12,14.53
42,25021,59,3.2,4,148.67
68,48764,36,0.5,14,242.72
53,22677,79,0.9,13,127.33
34,48574,19,1.5,8,63.91
58,131082,42,1.0,7,16.96
41,93641,69,0.8,10,214.85
19,79634,19,4.9,15,109.44
57,43629,39,3.1,15,620.08
32,104524,69,2.5,16,13.66
49,72258,52,0.8,7,153.71
56,62464,12,7.5,19,105.52
23,45741,83,0.6,18,36.22
18,59339,47,4.8,17,280.51
64,58276,76,10.2,18,88.48
40,35423,36,3.9,10,17.74
56,30793,63,14.8,14,47.37
34,26953,76,3.2,15,17.49
51,28009,82,0.7,12,31.12
58,43789,51,0.7,10,127.05
46,39671,43,1.2,16,178.95
26,33777,34,0.0,12,71.2
30,32309,97,3.4,9,22.2
23,58403,49,0.9,20,86.31
23,112034,18,5.1,16,130.07
37,48700,61,1.3,12,10.0
69,46826,57,2.0,11,62.79
70,27975,93,10.1,9,43.46
20,42879,5,0.8,13,171.48
34,100127,89,3.8,8,86.73
66,91352,24,4.2,13,97.63
29,87621,93,0.7,5,30.62
65,85950,64,2.1,15,54.71
64,63706,59,1.3,10,169.43
62,62362,38,4.4,13,50.51
18,56774,33,2.9,13,67.33
34,38172,10,1.9,12,10.0
20,51545,37,4.5,17,50.29
43,55790,97,0.8,18,10.0
32,71675,87,4.2,17,29.39
53,52060,11,6.0,17,58.92
49,173355,24,6.3,8,137.06
49,23720,88,4.6,16,16.46
21,77086,71,1.6,11,85.49
35,47822,21,12.0,12,318.04
66,49083,20,1.4,7,25.31
36,30105,10,3.1,9,10.0
60,90364,89,0.5,15,77.31
69,72526,47,11.8,15,13.06
52,80836,100,3.7,12,20.43
57,54260,47,4.2,16,165.34
31,40338,15,0.2,17,519.19
50,47101,44,4.3,14,16.43
31,63581,62,4.5,16,22.54
51,15000,6,3.3,12,32.21
21,82764,66,1.0,14,28.29
41,200000,76,2.0,20,555.55
46,65394,4,0.4,17,28.88
36,41416,23,1.9,8,34.28
23,44500,13,0.8,12,379.71
50,74946,81,1.3,14,109.07
66,41983,31,0.5,16,178.23
57,82553,16,0.8,13,18.41
36,44157,41,0.2,7,28.9
70,137106,90,7.6,14,15.68
