age,annual_income,spending_score,membership_years,purchase_frequency,last_purchase_amount,cluster,pca1,pca2
46,34469,32,0.7,12,139.47,1,0.2042257591239699,-1.0245561437190167
64,39088,21,0.2,9,10.11,1,0.09392051400840505,-0.7802388397149114
21,75385,40,1.0,13,37.38,1,0.1611976029423319,-0.5940196593320002
29,34926,92,0.9,14,61.07,4,-0.3531804599814807,0.0992198403161151
62,63191,27,0.8,19,30.45,1,2.2573933938829334,-0.6186863801271058
19,59807,2,0.6,14,43.9,1,0.4749053271841249,-1.8782406797141438
44,53372,97,2.6,12,10.34,4,-0.4722452163721413,1.0504061462740644
48,24818,80,1.2,12,16.69,4,-0.43515166545665473,0.1113303150562613
68,102525,39,5.2,17,99.28,3,1.9343264596852572,0.9013223535269528
68,185797,86,0.6,12,56.58,3,2.135211670857454,3.118909415524543
53,49281,56,1.9,11,23.84,4,-0.09612047380920084,0.11934857414700273
53,26165,13,0.0,12,267.5,1,0.6165122395182185,-1.6086882553850193
43,49884,56,2.0,12,12.63,4,-0.13782079862379862,-0.07446475646501459
60,88779,66,0.2,18,35.38,3,2.104532211257166,0.6740710859912458
44,33890,78,11.4,16,29.76,2,-0.8122973569825815,0.9991438299346733
22,45372,56,4.7,13,114.21,4,-0.6992650482973173,-0.32848709502621404
37,60137,28,2.0,22,57.85,1,2.125834675629232,-1.0968478198419207
28,100894,64,0.3,17,47.95,3,1.3494664775917875,0.2910645890446043
27,78061,71,2.7,9,10.0,4,-0.9482969665608293,0.6398637206624505
57,80027,82,4.3,10,154.17,4,-0.1847302222368632,1.5422843705229732
55,37958,64,0.6,15,42.04,4,0.7162631611102361,-0.12458922789913619
23,62389,56,2.5,16,62.73,1,0.357071012695574,-0.35511135983940273
25,31787,41,5.0,12,22.24,1,-1.0101129093683583,-0.7519659894980937
40,81415,100,4.4,9,18.41,4,-1.0391911936021037,1.7938293787430333
64,97805,41,4.9,18,330.02,3,2.2264982242375675,0.6482413949702781
43,68324,100,6.3,12,10.0,4,-0.7751379041719914,1.7152958690131699
63,39322,4,8.3,9,15.41,2,-0.7630867963999932,-0.3955264717264408
60,43380,57,1.6,8,322.66,4,-0.2967752342642435,0.14942639968392268
29,144916,30,2.5,17,117.79,3,2.0066710899314946,0.3877996806448056
43,39718,88,4.7,14,36.95,4,-0.4248460684719666,0.7195990072617476
30,92041,84,3.6,6,243.69,4,-1.2893893764308826,1.3510295741595262
57,60074,46,15.0,18,93.34,2,0.09872602994765049,1.1384408954297631
35,40115,56,0.0,19,72.18,1,1.2564802989284336,-0.8670418325825504
42,21877,31,1.3,10,71.57,1,-0.577479089917069,-1.159568148853652
50,55656,88,1.0,15,95.42,4,0.6405359808440926,0.6693840772882103
64,51774,7,0.9,17,100.17,1,1.9713482110308813,-1.1873575794584172
57,144917,90,0.8,18,761.41,0,3.1893716623393265,1.8907199975647027
60,29257,77,3.7,17,43.21,4,0.6421601745273328,0.37225654058327895
29,194242,54,0.3,16,44.84,3,2.4396799238845985,1.603069830303426
61,61530,8,4.1,9,12.38,1,-0.05279234271898153,-0.39845557725812014
53,61494,55,3.5,16,51.3,4,0.9019611975870677,0.24783179902900157
65,34343,69,0.9,9,510.54,4,0.07155329098791707,0.20558019676586847
21,59208,44,0.9,16,177.93,1,0.671158736499052,-0.9346157524200396
22,65109,13,3.0,12,28.43,1,-0.18224748079766928,-1.1505312943488117
54,86025,93,4.3,15,56.6,4,0.6429188678009365,1.693304948037805
25,27255,20,6.3,11,11.52,2,-1.2679768379378964,-1.1589023444395259
59,114013,78,5.7,15,17.07,3,1.0257998349766864,2.0239262241861833
66,60891,32,10.0,12,65.32,2,-0.19968439393671658,0.7158856350032601
45,70610,60,2.6,14,30.16,4,0.48491791574960025,0.36639102393696554
48,42934,50,7.2,13,15.59,2,-0.49009687825018466,0.23992457896976024
26,28088,27,5.0,19,98.28,1,0.5517308576674547,-1.4300296658282168
68,51207,25,6.8,9,49.47,2,-0.45158857276221576,0.2286958438710482
46,54851,52,0.0,11,10.0,4,0.06420661152673526,-0.19849784603179593
31,21348,68,10.1,4,10.0,2,-3.4517350604371937,0.6646661318176539
57,78902,21,1.9,13,27.55,1,1.055553244220586,-0.2582719939755964
58,89135,18,4.8,13,10.0,1,0.8656270885715415,0.14814436816019455
39,31640,39,0.4,10,10.0,1,-0.5354526466237461,-0.9309814321492653
28,26541,15,1.5,6,211.61,1,-1.3975952964139537,-1.599135179646876
40,40872,53,1.0,15,48.56,1,0.45910114672210905,-0.5744026100973088
18,49728,38,1.0,9,39.7,1,-1.0167584076523366,-0.9534749281947842
63,41835,48,0.4,15,43.55,1,1.1002816516542628,-0.32624005679448737
54,47261,52,4.9,10,13.94,4,-0.6392940471176517,0.3510901619073518
38,55987,88,0.0,16,89.4,4,0.6878466289264547,0.323302130023843
43,21569,72,1.1,19,46.67,4,0.9162058955065537,-0.5149900459452239
63,23110,28,0.6,18,22.0,1,1.5765089358412812,-1.1971662879767304
53,15000,85,2.7,14,26.33,4,-0.2583562306746315,0.23367425147723533
40,86295,16,0.9,13,12.52,1,0.910598381208209,-0.6594740104432187
18,49470,16,0.9,10,33.53,1,-0.638299827168414,-1.5352631480910266
68,91923,35,2.0,7,40.95,3,0.15909469593427913,0.7222384972235717
57,24769,17,3.2,10,32.5,1,-0.355989816039299,-0.9780122803948691
32,49743,73,0.4,8,58.33,4,-1.0880622099409205,0.11424464573740489
38,55764,99,0.6,18,49.69,4,0.886922437529219,0.582913815627384
64,34993,52,0.9,16,72.02,1,1.171051549497086,-0.3204712810966306
26,19301,93,10.9,14,169.31,2,-1.7315006357253155,0.7808908175522021
70,139737,82,1.5,14,111.23,3,1.9692319691194244,2.3126897746447708
26,113501,12,2.7,15,171.66,3,1.3088138489740058,-0.5266397715915427
27,38981,83,0.8,11,19.74,4,-0.9034019515077819,0.03224162972421136
69,66578,48,2.0,16,29.66,1,1.5456009343194221,0.3044302097163677
70,36648,22,0.2,11,119.62,1,0.6968755241958414,-0.8056077590879618
43,26977,49,0.1,15,122.21,1,0.5614457958286477,-0.9573807594415099
58,146731,52,1.9,15,24.18,3,2.0935711119627274,1.5191387854202414
52,18156,79,1.5,8,113.74,4,-1.16487274985029,0.200675023077552
69,41303,1,0.4,19,17.6,1,2.3800511444995216,-1.507308106786092
42,51564,66,3.5,4,97.25,4,-1.9198390812765098,0.604032995364484
43,132024,64,14.8,13,52.9,2,-0.46004880584103447,2.663559883236423
28,83948,8,1.5,16,10.37,1,1.198475384309795,-1.1600949203465019
55,17973,86,2.9,8,32.43,4,-1.402496405288467,0.5908428071993697
19,48939,25,9.9,13,748.99,0,-0.49001815699756296,-0.7878873687419675
24,49644,66,5.3,10,69.64,2,-1.3951919438311953,0.20977439998458605
35,42744,73,1.9,12,863.11,0,0.28672407589184157,-0.24654744942894513
44,71103,73,4.0,11,10.0,4,-0.4242000586298842,0.9339373687177751
51,21047,77,0.4,9,134.41,4,-0.7817576562342514,0.024325565624289
44,38361,70,2.2,10,10.0,4,-0.8008849799594782,0.1951592598228123
34,65335,94,1.0,9,54.58,4,-0.8871137559761476,0.9298891635678681
60,73699,79,0.5,9,116.45,4,0.04869385169014877,1.09410117031554
61,53618,51,1.7,12,149.23,4,0.5257580018748819,0.10619861542941438
68,41231,53,0.4,15,20.92,4,1.1442226617593996,-0.11728454565110084
41,45616,15,3.6,14,189.98,1,0.46763126618648587,-1.1514674142183299
42,76438,50,1.8,11,28.78,4,0.06568130692499403,0.2008586945250307
24,50028,71,2.3,20,44.84,4,0.91008958696645,-0.3409847048019154
69,26236,75,0.5,12,32.46,4,0.19861517812315796,0.31326863964223023
23,23386,38,0.5,13,13.96,1,-0.40317628184538473,-1.4811617202870682
70,20054,40,2.6,13,359.12,1,0.6832910549812332,-0.562384701944875
41,117400,66,12.6,16,57.84,2,0.16306170580718538,2.103618410265895
50,79576,39,0.3,11,201.3,1,0.7223424250625783,-0.08544189151313272
66,45986,74,1.0,9,191.26,4,-0.11719400946588722,0.6590631787396184
46,37336,17,6.1,13,17.09,1,-0.20944907166848084,-0.7932541868929162
60,34739,7,0.2,13,234.95,1,1.0770865018121274,-1.4974321150830965
39,94460,39,6.3,10,99.89,2,-0.3596008274865231,0.6333539150400069
43,153684,68,2.2,7,15.66,3,0.06863574037192305,2.090706267746439
45,34090,35,1.6,4,93.56,1,-1.601726026005626,-0.5598560377950195
67,97056,51,1.1,9,16.0,3,0.5593150008377954,1.0148014566116002
38,49851,47,1.1,9,375.31,1,-0.3218538941430216,-0.4904180806659688
66,43154,36,1.1,5,144.97,1,-0.7078207622974518,-0.12230074252726938
24,120876,64,6.5,10,50.13,3,-0.6341278368716067,1.4303292077542726
34,48722,95,3.9,10,249.08,4,-1.0693579847097634,0.8676512795861487
37,58560,89,3.3,12,10.0,4,-0.5857962727777379,0.8852797829895394
58,56895,13,4.8,14,22.22,1,0.706143238938353,-0.5323781242882857
66,18483,18,0.9,8,40.33,1,-0.355268923188547,-1.0495010985180213
37,58281,21,2.9,18,798.57,0,1.9631253930456776,-1.3252830827935649
39,34974,65,1.8,15,15.11,4,0.13662682253720243,-0.3044960922337263
45,20895,100,4.6,12,10.0,4,-1.1296703656248577,0.8208061318641489
57,35944,8,1.1,14,10.0,1,0.8909877939166725,-1.3728454632651825
66,35766,48,3.1,11,161.98,4,0.07833115655011119,0.011342231777503788
24,90937,85,6.4,5,26.76,2,-2.195019275669352,1.6495316410365155
18,25892,43,1.5,14,45.11,1,-0.4149176848475164,-1.359765172849869
49,30518,53,0.2,8,136.37,4,-0.6890357191949963,-0.42142604544239376
30,56456,85,2.2,18,45.16,4,0.6284749691538192,0.2746491926203624
47,22126,27,1.3,13,69.75,1,0.16977653416033722,-1.2778980983140997
40,33010,19,3.3,11,103.78,1,-0.39529712963940083,-1.1569936926389817
68,18057,23,9.0,10,32.56,2,-0.9403373180941401,-0.16279992214999295
36,85136,50,2.0,11,44.72,3,0.03186565160134586,0.2469596791395975
49,40912,51,1.9,12,72.99,4,-0.006094439563903832,-0.2639455434517894
47,48554,43,3.2,10,154.75,1,-0.3686160842223348,-0.19328142437583098
46,84931,99,0.3,9,21.1,4,-0.352705953112736,1.5217382544414373
66,31781,51,0.9,19,10.0,1,1.7241392490267076,-0.45321938335704437
62,40652,69,7.5,11,123.41,2,-0.6859369442593671,0.9801983858931173
46,26009,41,3.3,14,166.21,1,0.13678269448788652,-0.7695064433731432
47,25975,72,0.0,8,69.41,4,-0.9842995999392962,-0.06641966773574294
33,28216,11,0.7,15,75.34,1,0.5359120341153191,-1.95675745115446
57,36479,80,3.4,8,27.74,4,-1.1380936239699302,0.8301106501471445
36,38914,88,4.3,13,99.51,4,-0.6853401645987802,0.5568045289849
35,58289,85,5.5,11,151.99,4,-0.9315387527653898,0.9549546560898053
18,28717,52,1.0,23,58.43,1,1.4243397986573596,-1.4998739359995372
31,59383,23,8.0,14,1085.18,0,0.685160737187351,-0.8074854003926456
68,65578,49,2.4,9,10.0,4,0.033564803685314136,0.6124401448838259
64,37023,38,3.6,13,66.39,1,0.376572880334144,-0.23759258543690148
67,30247,47,2.7,5,13.34,4,-1.2577166154444255,0.16344321433615577
19,51588,72,0.4,15,156.93,4,0.1452341148613839,-0.4200088529625459
45,43401,7,9.9,13,10.0,2,-0.5406492367002449,-0.5721965613101229
66,55949,66,0.4,11,11.02,4,0.3726659262100043,0.5549003555898094
67,125733,94,0.9,16,25.54,3,2.017025855957301,2.2187469261720394
47,51081,77,5.0,19,75.11,4,0.9000985893951716,0.5303888934998578
55,33405,62,2.9,7,26.72,4,-1.219927452961807,0.29928717110587166
68,28723,87,5.5,11,27.04,4,-0.6971416848048041,1.166498605890915
21,29397,29,2.2,8,43.94,1,-1.477370652808107,-1.285635907952338
18,20380,38,1.4,5,40.83,1,-2.2391891366545496,-1.2295645424819786
25,85789,84,7.6,10,325.36,2,-1.0858957442942463,1.3772344934521281
46,15000,33,0.1,12,124.35,1,0.005710244952697558,-1.3668803788292818
56,65700,29,5.8,10,36.98,2,-0.2617282651593634,0.2085406846048767
20,29119,79,0.8,10,676.15,0,-0.7229538571178252,-0.5521693370340456
49,36046,23,5.7,12,98.49,1,-0.27911278116839877,-0.6469064673174949
27,28601,3,0.4,16,17.07,1,0.6488000584384775,-2.2982938032851172
27,116718,93,2.6,14,74.28,3,0.4445484586836854,1.5636010803772247
36,49503,45,6.6,16,103.82,2,0.11969539096196251,-0.19905352680110167
63,78765,8,1.9,9,23.92,1,0.4892057353214489,-0.3111243883117382
51,106971,86,4.1,14,15.44,3,0.6822152386069407,1.8400394217253726
50,54070,29,4.9,8,60.57,1,-0.8150990948143584,-0.10684668237129166
40,23923,2,4.0,11,35.44,1,-0.5261219210206427,-1.6177165045565502
45,42942,50,7.8,14,322.13,2,-0.1345228282384476,0.09428589856328787
49,31402,65,1.8,13,132.87,4,0.03096965843723741,-0.14906968756561575
67,36239,20,0.6,17,25.31,1,1.7014892956603382,-1.0709701179585818
24,46315,52,0.1,10,91.02,4,-0.6775499546153907,-0.7104587962602505
46,45229,85,0.8,16,249.77,4,0.8139947182958361,0.24241541413341092
25,62772,37,0.5,11,10.25,1,-0.2513192237359028,-0.759744040785551
18,68485,72,2.4,7,16.0,4,-1.6408599472169223,0.3944520396699501
20,45229,27,0.6,11,53.87,1,-0.4787450564728725,-1.3779924546811642
41,62447,47,0.1,14,56.98,1,0.7214788440057189,-0.4103160794870757
40,35255,99,0.1,14,51.28,4,-0.06828397501039024,0.3939405940521781
25,107890,6,5.3,10,37.6,3,-0.18183650241195798,-0.2760896274099972
64,34915,60,2.7,16,36.92,4,0.8550674452417282,0.06477835646965793
54,100540,45,1.3,19,86.58,3,2.402801117384256,0.30057391852882437
20,20218,44,6.7,8,212.88,2,-2.117115274314505,-0.7001889121782369
68,39017,83,0.2,15,30.66,4,0.9102928186929494,0.5480813480843689
50,40191,18,11.8,7,1018.49,0,-1.0136235189548075,-0.2198681928837313
45,57953,65,2.9,9,574.11,0,-0.22887151047261373,0.3060825557875849
64,82214,25,0.6,10,269.11,1,1.0140210859577679,-0.08707800549446873
25,23164,27,3.4,7,115.24,1,-1.7265652147634054,-1.2297789607447203
51,25215,7,4.3,18,607.64,0,1.6170331333000474,-1.7316622315986865
52,21138,44,1.7,11,38.55,1,-0.34382797189204467,-0.6647929337981974
49,108240,29,5.9,12,20.1,3,0.4943680624526153,0.7038974085835449
41,58604,95,0.5,13,29.04,4,0.01423771008913261,0.7763276102209792
31,25575,44,1.0,14,16.39,1,-0.09956241958018097,-1.1474290352152234
49,37576,36,0.3,12,63.19,1,0.2546862901595224,-0.8362845377284944
63,99613,19,0.7,9,78.24,3,0.8647753103446713,0.14826851809597566
60,41486,6,0.8,9,69.48,1,0.13828110438256472,-1.137546714115011
33,40042,25,7.5,13,53.79,2,-0.6670596854291595,-0.6627671048394215
21,30675,31,0.2,10,64.06,1,-0.8157305800910292,-1.5019152858422564
69,26502,9,1.7,15,438.6,1,1.5758251990685728,-1.422452494190094
54,99707,84,2.3,6,114.9,4,-0.6147854265032869,1.820975164912041
38,133832,74,6.9,20,165.18,3,1.8334668330866388,1.741165657032601
31,27143,37,15.0,10,68.64,2,-2.464479064667747,0.24619824258405257
48,113887,27,4.2,15,10.0,3,1.3557968566172849,0.44573737474287045
65,36591,13,10.6,10,10.0,2,-0.907085158997224,0.0076174977800937595
35,67520,41,4.6,11,664.72,0,0.14041900181932335,-0.2397525941728653
24,114248,66,9.9,12,28.84,2,-0.7653061487440337,1.6436122892302014
27,44934,85,3.7,7,26.05,4,-1.9882407967532367,0.6186197373176258
24,40264,97,0.2,7,73.32,4,-1.7433300130827627,0.41177980481343923
50,79272,24,1.5,19,105.69,1,2.2025159936427046,-0.6060127604427622
40,25185,44,3.1,12,123.01,1,-0.45159368675325223,-0.7444346968022261
38,97561,98,1.3,13,459.12,4,0.737666762576896,1.3401710896484527
36,53406,60,1.0,9,330.59,4,-0.45657091249809245,-0.14876576878691916
65,34660,9,2.6,15,20.63,1,1.0773322837379538,-1.1183798035632964
36,34115,2,8.1,7,174.6,2,-1.6483317144945027,-1.0123157892931605
53,21373,56,0.1,14,34.44,4,0.3759565862118187,-0.6279819410481342
46,35535,30,4.4,12,46.29,1,-0.30285900612699673,-0.6506381953520723
35,41838,22,3.8,11,14.69,1,-0.5662553100756555,-0.949510166957155
19,25931,75,10.0,9,10.0,2,-2.7080697957063102,0.48915192397005675
18,47701,81,8.0,12,52.57,2,-1.617691738766392,0.6329857998209892
64,65104,100,4.3,14,17.34,4,0.30880440238090123,1.7592970242100274
22,43127,13,2.2,5,166.23,1,-1.6345457393170342,-1.3635064915962416
37,72957,71,0.7,8,38.97,4,-0.7174828430121559,0.5646542916896103
28,30203,16,2.4,12,79.07,1,-0.3942055371859915,-1.6088685663241158
59,89503,97,4.3,10,281.75,4,-0.015020942801249198,2.0449216070447873
19,52737,45,6.8,16,10.0,2,-0.3390941930983216,-0.39676863678759233
20,123890,65,4.7,8,22.88,3,-0.9036754955702946,1.3382269742243
40,200000,11,0.7,19,67.83,3,3.679877348768333,0.7694720922430943
29,36969,70,2.7,9,79.44,4,-1.3522708317283283,-0.032662026698516554
37,37894,20,1.2,15,205.24,1,0.7432520422285042,-1.510752881521574
22,42287,99,0.0,13,154.56,4,-0.47510994728527917,0.17476830967895673
54,70082,63,0.7,10,61.33,4,0.11698414131092734,0.5441585448970107
55,108616,90,0.4,11,78.58,3,0.6690526893146496,1.756493057098138
47,33133,12,5.5,12,81.23,1,-0.2664057766169437,-1.0086721996639645
26,61620,62,0.9,14,10.0,4,0.10934708752816383,-0.2323071013154481
51,45181,94,1.0,12,45.26,4,-0.16726494545636886,0.7988089075572335
70,71030,92,9.7,5,73.56,2,-1.8152959968269695,2.6362605341413716
61,121257,91,1.4,13,94.66,3,1.2535454239989083,2.107554790074987
52,42438,42,0.0,9,18.01,1,-0.2710680811921885,-0.4571917422409383
69,17999,83,1.0,8,11.91,4,-0.8512504401348776,0.5867049704120648
39,76599,69,0.4,6,41.21,4,-0.9717354631791308,0.6569044301855614
61,29743,58,0.3,12,578.73,0,0.7487165146435713,-0.4066367808845345
41,44987,5,0.2,16,20.43,1,1.186686051295554,-1.7580879638003257
34,78607,27,2.7,12,223.34,1,0.3746301669316527,-0.4835713344637171
27,58596,28,0.6,15,365.65,1,0.9440854971879235,-1.2843491197242598
47,46118,26,1.3,16,57.66,1,1.072780547192604,-1.0290222447607626
63,34699,91,5.9,13,24.15,4,-0.4168359028238893,1.2332211765124863
40,15000,49,1.7,16,101.03,1,0.32720272033479014,-1.0735233767932733
49,74532,21,7.4,12,68.99,2,-0.005852345402025795,0.10270906924479581
34,42117,1,2.1,6,19.47,1,-1.2090154834304851,-1.4489678487414612
67,121540,92,1.5,16,24.77,3,1.9062900421574849,2.163645621366763
68,62243,58,4.2,19,94.09,4,1.7849960153075766,0.5391671818825003
34,35430,79,0.2,17,167.36,4,0.657912789164107,-0.34252743890946835
31,92978,55,0.3,7,37.06,3,-0.6242164065331607,0.39094750078768675
26,97799,81,3.2,15,50.25,3,0.38075645189854634,0.9831145906785819
57,42983,26,2.0,12,121.8,1,0.4360598702303443,-0.699348615083562
19,100326,84,4.7,8,44.39,4,-1.3577498664200789,1.3936086406636996
62,35130,25,7.4,10,38.12,2,-0.6759286411982497,-0.11065813170094067
42,53948,77,1.5,13,22.06,4,-0.006434889492836013,0.38768413502838395
56,69067,33,2.7,12,21.6,1,0.5091825461873374,-0.02300335058315165
26,78501,89,2.1,10,1343.0,0,0.4497463229696333,0.47127434034927074
39,71176,72,12.0,12,43.14,2,-1.2624013497693862,1.571895581735434
60,40151,69,5.3,10,280.92,4,-0.5202800773962553,0.6962945794427974
63,94487,6,7.3,12,411.9,2,1.02863390792395,0.1738236914180936
21,45494,23,0.9,14,43.8,1,0.13385316320868776,-1.534564134443061
43,34842,30,4.4,12,84.95,1,-0.3424142434141538,-0.7297643145489624
46,35150,78,0.9,17,61.74,4,0.7479416051599869,-0.04711485095305187
62,156998,54,0.7,17,10.0,3,2.830896395813399,1.6113424456036856
51,31407,87,8.7,7,10.0,2,-2.2518803218634975,1.3865756201615453
40,106402,11,0.1,14,57.89,3,1.5475665414253834,-0.5935980467342841
54,24803,31,10.1,7,32.79,2,-1.9686220360336057,0.11388119526754191
28,65692,6,0.5,14,528.42,1,1.2016328110521184,-1.715696941815647
23,58585,11,5.1,14,41.1,1,-0.06780681517521384,-1.1570756087019065
35,129668,77,1.0,15,567.43,3,1.787862561759084,1.1463808302516538
38,33102,12,1.3,14,30.83,1,0.38804661092664877,-1.6495891089553503
59,28046,66,0.7,12,541.66,0,0.5338720563960854,-0.22263901743774267
53,45710,53,2.6,10,100.25,4,-0.3287574852277875,0.07013081278571047
58,133103,99,1.3,11,107.33,3,0.8967864796723533,2.4994265540216976
55,28839,36,3.2,13,29.54,1,0.09681917594101395,-0.6045616547994613
51,15000,17,0.0,15,109.1,1,0.8445972802139229,-1.7840369279865884
34,50810,28,0.2,14,416.24,1,0.9003435048667862,-1.3039753324878922
54,86657,92,0.3,10,45.89,4,0.1306073401380093,1.4757428673274933
42,26681,22,1.6,16,36.33,1,0.6865366061962881,-1.488634491555495
55,81532,7,5.1,16,40.6,1,1.382215169432772,-0.3902178352235243
29,26329,15,6.6,14,381.51,2,-0.22793146336123374,-1.4457652291093746
40,44894,96,0.8,8,152.39,4,-1.1095285339568448,0.7404216615516593
70,77003,11,2.6,13,310.2,1,1.5939426432697115,-0.3320475269692718
59,24041,24,4.4,8,79.55,1,-0.8756466763486132,-0.6047846571705777
39,54661,67,1.0,8,57.24,4,-0.8922749536596143,0.23396657796246717
38,101618,30,1.6,13,90.81,3,0.9401313150322336,-0.07052447011890763
44,65144,70,2.2,13,197.19,4,0.32200724547070675,0.4391017158119229
48,31812,66,0.4,11,40.59,4,-0.314824449333563,-0.16504307672878743
23,121933,61,0.1,12,282.14,3,0.7775699377539689,0.5526407740943822
44,72768,78,0.5,12,84.69,4,0.2520156334772903,0.6644775125537387
57,16054,41,3.0,14,10.0,1,0.14466135188399695,-0.7043103442970633
51,82334,82,0.2,16,157.62,4,1.4082222660884476,0.8280724700739677
29,34793,51,0.6,14,11.86,1,-0.03918673162313749,-0.9048649258893341
62,55156,44,1.2,12,153.09,1,0.6879646258380054,-0.07181568563216889
70,89751,95,0.2,13,161.07,4,1.2326610813132264,1.7156100280587172
24,35250,13,0.6,13,81.12,1,0.022936156584407806,-1.8917448863444593
27,18263,90,7.3,11,104.84,2,-1.926269627932762,0.48888133894735214
62,120973,12,0.1,7,204.11,3,0.9639345390036301,0.2741435656452112
34,98592,82,3.2,16,30.12,3,0.7450360678048119,1.132001285352913
43,46520,9,1.5,15,141.47,1,0.9793018963269999,-1.477098492225962
38,81801,85,3.4,11,220.44,4,-0.24395517857207194,1.1497094022128116
45,39275,48,2.7,7,451.29,4,-0.8263487927860327,-0.30103390572098726
63,51957,49,0.8,13,14.48,1,0.7447181740443477,-0.011793484380344773
19,44955,53,5.6,12,89.14,2,-1.081721115475036,-0.3232499542166965
60,40240,56,2.0,8,17.22,4,-0.671828981762738,0.22815272019865798
18,60814,40,5.2,14,16.37,2,-0.419902670795996,-0.49135258029790263
68,23744,24,1.6,12,84.0,1,0.4677440581864017,-0.885090381428277
